left_city,right_city,left_column_original,left_column_final,right_column_original,right_column_final,left_header_only,right_header_only,left_header_with_context,right_header_with_context
chicago,sf,Latitude,latitude,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,latitude,delete_zip_codes_2_2,latitude,delete_zip_codes_2_2
chicago,sf,Latitude,latitude,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,latitude,delete_neighborhoods_2_2,latitude,delete_neighborhoods_2_2
chicago,sf,Latitude,latitude,DELETE - 2017 Fix It Zones 2 2,delete_2017_fix_it_zones_2_2,latitude,delete_2017_fix_it_zones_2_2,latitude,delete_2017_fix_it_zones_2_2
chicago,sf,Latitude,latitude,Civic Center Harm Reduction Project Boundary 2 2,civic_center_harm_reduction_project_boundary_2_2,latitude,civic_center_harm_reduction_project_boundary_2_2,latitude,civic_center_harm_reduction_project_boundary_2_2
chicago,sf,Latitude,latitude,Fix It Zones as of 2017-11-06  2 2,fix_it_zones_as_of_2017_11_06_2_2,latitude,fix_it_zones_as_of_2017_11_06_2_2,latitude,fix_it_zones_as_of_2017_11_06_2_2
chicago,sf,Latitude,latitude,DELETE - HSOC Zones 2 2,delete_hsoc_zones_2_2,latitude,delete_hsoc_zones_2_2,latitude,delete_hsoc_zones_2_2
chicago,sf,Latitude,latitude,Fix It Zones as of 2018-02-07 2 2,fix_it_zones_as_of_2018_02_07_2_2,latitude,fix_it_zones_as_of_2018_02_07_2_2,latitude,fix_it_zones_as_of_2018_02_07_2_2
chicago,sf,Latitude,latitude,"CBD, BID and GBD Boundaries as of 2017 2 2",cbd_bid_and_gbd_boundaries_as_of_2017_2_2,latitude,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,latitude,cbd_bid_and_gbd_boundaries_as_of_2017_2_2
chicago,sf,Latitude,latitude,"Areas of Vulnerability, 2016 2 2",areas_of_vulnerability_2016_2_2,latitude,areas_of_vulnerability_2016_2_2,latitude,areas_of_vulnerability_2016_2_2
chicago,sf,Latitude,latitude,Central Market/Tenderloin Boundary 2 2,central_market_tenderloin_boundary_2_2,latitude,central_market_tenderloin_boundary_2_2,latitude,central_market_tenderloin_boundary_2_2
chicago,sf,Latitude,latitude,Central Market/Tenderloin Boundary Polygon - Updated 2 2,central_market_tenderloin_boundary_polygon_updated_2_2,latitude,central_market_tenderloin_boundary_polygon_updated_2_2,latitude,central_market_tenderloin_boundary_polygon_updated_2_2
chicago,sf,Latitude,latitude,HSOC Zones as of 2018-06-05 2 2,hsoc_zones_as_of_2018_06_05_2_2,latitude,hsoc_zones_as_of_2018_06_05_2_2,latitude,hsoc_zones_as_of_2018_06_05_2_2
chicago,sf,Latitude,latitude,OWED Public Spaces 2 2,owed_public_spaces_2_2,latitude,owed_public_spaces_2_2,latitude,owed_public_spaces_2_2
chicago,sf,Latitude,latitude,Neighborhoods 2,neighborhoods_2,latitude,neighborhoods_2,latitude,neighborhoods_2
chicago,sf,Longitude,longitude,PdId,police_department_incident_id,longitude,police_department_incident_id,longitude,police_department_incident_id | Unique Identifier for use in update and insert operations
chicago,sf,Longitude,longitude,IncidntNum,incidntnum,longitude,incidntnum,longitude,incidntnum
chicago,sf,Longitude,longitude,Incident Code,incident_code,longitude,incident_code,longitude,incident_code
chicago,sf,Longitude,longitude,Category,category,longitude,category,longitude,category
chicago,sf,Longitude,longitude,Descript,descript,longitude,descript,longitude,descript
chicago,sf,Longitude,longitude,DayOfWeek,dayofweek,longitude,dayofweek,longitude,dayofweek
chicago,sf,Longitude,longitude,Date,date,longitude,date,longitude,date
chicago,sf,Longitude,longitude,Time,time,longitude,time,longitude,time
chicago,sf,Longitude,longitude,PdDistrict,pddistrict,longitude,pddistrict,longitude,pddistrict | Historical PD District Effective Through 7-18-2015
chicago,sf,Longitude,longitude,Resolution,resolution,longitude,resolution,longitude,resolution
chicago,sf,Longitude,longitude,Address,address,longitude,address,longitude,address
chicago,sf,Longitude,longitude,X,x,longitude,x,longitude,x
chicago,sf,Longitude,longitude,Y,y,longitude,y,longitude,y
chicago,sf,Longitude,longitude,location,location,longitude,location,longitude,location
chicago,sf,Longitude,longitude,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,longitude,sf_find_neighborhoods_2_2,longitude,sf_find_neighborhoods_2_2
chicago,sf,Longitude,longitude,Current Police Districts 2 2,current_police_districts_2_2,longitude,current_police_districts_2_2,longitude,current_police_districts_2_2
chicago,sf,Longitude,longitude,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,longitude,current_supervisor_districts_2_2,longitude,current_supervisor_districts_2_2
chicago,sf,Longitude,longitude,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,longitude,analysis_neighborhoods_2_2,longitude,analysis_neighborhoods_2_2
chicago,sf,Longitude,longitude,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,longitude,delete_fire_prevention_districts_2_2,longitude,delete_fire_prevention_districts_2_2
chicago,sf,Longitude,longitude,DELETE - Police Districts 2 2,delete_police_districts_2_2,longitude,delete_police_districts_2_2,longitude,delete_police_districts_2_2
chicago,sf,Longitude,longitude,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,longitude,delete_supervisor_districts_2_2,longitude,delete_supervisor_districts_2_2
chicago,sf,Longitude,longitude,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,longitude,delete_zip_codes_2_2,longitude,delete_zip_codes_2_2
chicago,sf,Longitude,longitude,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,longitude,delete_neighborhoods_2_2,longitude,delete_neighborhoods_2_2
chicago,sf,Longitude,longitude,DELETE - 2017 Fix It Zones 2 2,delete_2017_fix_it_zones_2_2,longitude,delete_2017_fix_it_zones_2_2,longitude,delete_2017_fix_it_zones_2_2
chicago,sf,Longitude,longitude,Civic Center Harm Reduction Project Boundary 2 2,civic_center_harm_reduction_project_boundary_2_2,longitude,civic_center_harm_reduction_project_boundary_2_2,longitude,civic_center_harm_reduction_project_boundary_2_2
chicago,sf,Longitude,longitude,Fix It Zones as of 2017-11-06  2 2,fix_it_zones_as_of_2017_11_06_2_2,longitude,fix_it_zones_as_of_2017_11_06_2_2,longitude,fix_it_zones_as_of_2017_11_06_2_2
chicago,sf,Longitude,longitude,DELETE - HSOC Zones 2 2,delete_hsoc_zones_2_2,longitude,delete_hsoc_zones_2_2,longitude,delete_hsoc_zones_2_2
chicago,sf,Longitude,longitude,Fix It Zones as of 2018-02-07 2 2,fix_it_zones_as_of_2018_02_07_2_2,longitude,fix_it_zones_as_of_2018_02_07_2_2,longitude,fix_it_zones_as_of_2018_02_07_2_2
chicago,sf,Longitude,longitude,"CBD, BID and GBD Boundaries as of 2017 2 2",cbd_bid_and_gbd_boundaries_as_of_2017_2_2,longitude,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,longitude,cbd_bid_and_gbd_boundaries_as_of_2017_2_2
chicago,sf,Longitude,longitude,"Areas of Vulnerability, 2016 2 2",areas_of_vulnerability_2016_2_2,longitude,areas_of_vulnerability_2016_2_2,longitude,areas_of_vulnerability_2016_2_2
chicago,sf,Longitude,longitude,Central Market/Tenderloin Boundary 2 2,central_market_tenderloin_boundary_2_2,longitude,central_market_tenderloin_boundary_2_2,longitude,central_market_tenderloin_boundary_2_2
chicago,sf,Longitude,longitude,Central Market/Tenderloin Boundary Polygon - Updated 2 2,central_market_tenderloin_boundary_polygon_updated_2_2,longitude,central_market_tenderloin_boundary_polygon_updated_2_2,longitude,central_market_tenderloin_boundary_polygon_updated_2_2
chicago,sf,Longitude,longitude,HSOC Zones as of 2018-06-05 2 2,hsoc_zones_as_of_2018_06_05_2_2,longitude,hsoc_zones_as_of_2018_06_05_2_2,longitude,hsoc_zones_as_of_2018_06_05_2_2
chicago,sf,Longitude,longitude,OWED Public Spaces 2 2,owed_public_spaces_2_2,longitude,owed_public_spaces_2_2,longitude,owed_public_spaces_2_2
chicago,sf,Longitude,longitude,Neighborhoods 2,neighborhoods_2,longitude,neighborhoods_2,longitude,neighborhoods_2
chicago,sf,Location,location,PdId,police_department_incident_id,location,police_department_incident_id,location,police_department_incident_id | Unique Identifier for use in update and insert operations
chicago,sf,Location,location,IncidntNum,incidntnum,location,incidntnum,location,incidntnum
chicago,sf,Location,location,Incident Code,incident_code,location,incident_code,location,incident_code
chicago,sf,Location,location,Category,category,location,category,location,category
chicago,sf,Location,location,Descript,descript,location,descript,location,descript
chicago,sf,Location,location,DayOfWeek,dayofweek,location,dayofweek,location,dayofweek
chicago,sf,Location,location,Date,date,location,date,location,date
chicago,sf,Location,location,Time,time,location,time,location,time
chicago,sf,Location,location,PdDistrict,pddistrict,location,pddistrict,location,pddistrict | Historical PD District Effective Through 7-18-2015
chicago,sf,Location,location,Resolution,resolution,location,resolution,location,resolution
chicago,sf,Location,location,Address,address,location,address,location,address
chicago,sf,Location,location,X,x,location,x,location,x
chicago,sf,Location,location,Y,y,location,y,location,y
chicago,sf,Location,location,location,location,location,location,location,location
chicago,sf,Location,location,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2,location,sf_find_neighborhoods_2_2,location,sf_find_neighborhoods_2_2
chicago,sf,Location,location,Current Police Districts 2 2,current_police_districts_2_2,location,current_police_districts_2_2,location,current_police_districts_2_2
chicago,sf,Location,location,Current Supervisor Districts 2 2,current_supervisor_districts_2_2,location,current_supervisor_districts_2_2,location,current_supervisor_districts_2_2
chicago,sf,Location,location,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2,location,analysis_neighborhoods_2_2,location,analysis_neighborhoods_2_2
chicago,sf,Location,location,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2,location,delete_fire_prevention_districts_2_2,location,delete_fire_prevention_districts_2_2
chicago,sf,Location,location,DELETE - Police Districts 2 2,delete_police_districts_2_2,location,delete_police_districts_2_2,location,delete_police_districts_2_2
chicago,sf,Location,location,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2,location,delete_supervisor_districts_2_2,location,delete_supervisor_districts_2_2
chicago,sf,Location,location,DELETE - Zip Codes 2 2,delete_zip_codes_2_2,location,delete_zip_codes_2_2,location,delete_zip_codes_2_2
chicago,sf,Location,location,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2,location,delete_neighborhoods_2_2,location,delete_neighborhoods_2_2
chicago,sf,Location,location,DELETE - 2017 Fix It Zones 2 2,delete_2017_fix_it_zones_2_2,location,delete_2017_fix_it_zones_2_2,location,delete_2017_fix_it_zones_2_2
chicago,sf,Location,location,Civic Center Harm Reduction Project Boundary 2 2,civic_center_harm_reduction_project_boundary_2_2,location,civic_center_harm_reduction_project_boundary_2_2,location,civic_center_harm_reduction_project_boundary_2_2
chicago,sf,Location,location,Fix It Zones as of 2017-11-06  2 2,fix_it_zones_as_of_2017_11_06_2_2,location,fix_it_zones_as_of_2017_11_06_2_2,location,fix_it_zones_as_of_2017_11_06_2_2
chicago,sf,Location,location,DELETE - HSOC Zones 2 2,delete_hsoc_zones_2_2,location,delete_hsoc_zones_2_2,location,delete_hsoc_zones_2_2
chicago,sf,Location,location,Fix It Zones as of 2018-02-07 2 2,fix_it_zones_as_of_2018_02_07_2_2,location,fix_it_zones_as_of_2018_02_07_2_2,location,fix_it_zones_as_of_2018_02_07_2_2
chicago,sf,Location,location,"CBD, BID and GBD Boundaries as of 2017 2 2",cbd_bid_and_gbd_boundaries_as_of_2017_2_2,location,cbd_bid_and_gbd_boundaries_as_of_2017_2_2,location,cbd_bid_and_gbd_boundaries_as_of_2017_2_2
chicago,sf,Location,location,"Areas of Vulnerability, 2016 2 2",areas_of_vulnerability_2016_2_2,location,areas_of_vulnerability_2016_2_2,location,areas_of_vulnerability_2016_2_2
chicago,sf,Location,location,Central Market/Tenderloin Boundary 2 2,central_market_tenderloin_boundary_2_2,location,central_market_tenderloin_boundary_2_2,location,central_market_tenderloin_boundary_2_2
chicago,sf,Location,location,Central Market/Tenderloin Boundary Polygon - Updated 2 2,central_market_tenderloin_boundary_polygon_updated_2_2,location,central_market_tenderloin_boundary_polygon_updated_2_2,location,central_market_tenderloin_boundary_polygon_updated_2_2
chicago,sf,Location,location,HSOC Zones as of 2018-06-05 2 2,hsoc_zones_as_of_2018_06_05_2_2,location,hsoc_zones_as_of_2018_06_05_2_2,location,hsoc_zones_as_of_2018_06_05_2_2
chicago,sf,Location,location,OWED Public Spaces 2 2,owed_public_spaces_2_2,location,owed_public_spaces_2_2,location,owed_public_spaces_2_2
chicago,sf,Location,location,Neighborhoods 2,neighborhoods_2,location,neighborhoods_2,location,neighborhoods_2
chicago,la,Unnamed: 0,unnamed_0,DR Number,dr_number,unnamed_0,dr_number,unnamed_0,dr_number
chicago,la,Unnamed: 0,unnamed_0,Date Reported,date_reported,unnamed_0,date_reported,unnamed_0,date_reported
chicago,la,Unnamed: 0,unnamed_0,Date Occurred,date_occurred,unnamed_0,date_occurred,unnamed_0,date_occurred
chicago,la,Unnamed: 0,unnamed_0,Time Occurred,time_occurred,unnamed_0,time_occurred,unnamed_0,time_occurred
chicago,la,Unnamed: 0,unnamed_0,Area ID,area_id,unnamed_0,area_id,unnamed_0,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
chicago,la,Unnamed: 0,unnamed_0,Area Name,area_name,unnamed_0,area_name,unnamed_0,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
chicago,la,Unnamed: 0,unnamed_0,Reporting District,reporting_district,unnamed_0,reporting_district,unnamed_0,reporting_district
chicago,la,Unnamed: 0,unnamed_0,Crime Code,crime_code,unnamed_0,crime_code,unnamed_0,crime_code
chicago,la,Unnamed: 0,unnamed_0,Crime Code Description,crime_code_description,unnamed_0,crime_code_description,unnamed_0,crime_code_description
chicago,la,Unnamed: 0,unnamed_0,MO Codes,mo_codes,unnamed_0,mo_codes,unnamed_0,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
chicago,la,Unnamed: 0,unnamed_0,Victim Age,victim_age,unnamed_0,victim_age,unnamed_0,victim_age
chicago,la,Unnamed: 0,unnamed_0,Victim Sex,victim_sex,unnamed_0,victim_sex,unnamed_0,victim_sex
chicago,la,Unnamed: 0,unnamed_0,Victim Descent,victim_descent,unnamed_0,victim_descent,unnamed_0,victim_descent
chicago,la,Unnamed: 0,unnamed_0,Premise Code,premise_code,unnamed_0,premise_code,unnamed_0,premise_code
chicago,la,Unnamed: 0,unnamed_0,Premise Description,premise_description,unnamed_0,premise_description,unnamed_0,premise_description
chicago,la,Unnamed: 0,unnamed_0,Weapon Used Code,weapon_used_code,unnamed_0,weapon_used_code,unnamed_0,weapon_used_code
chicago,la,Unnamed: 0,unnamed_0,Weapon Description,weapon_description,unnamed_0,weapon_description,unnamed_0,weapon_description
chicago,la,Unnamed: 0,unnamed_0,Status Code,status_code,unnamed_0,status_code,unnamed_0,status_code
chicago,la,Unnamed: 0,unnamed_0,Status Description,status_description,unnamed_0,status_description,unnamed_0,status_description
chicago,la,Unnamed: 0,unnamed_0,Crime Code 1,crime_code_1,unnamed_0,crime_code_1,unnamed_0,crime_code_1
chicago,la,Unnamed: 0,unnamed_0,Crime Code 2,crime_code_2,unnamed_0,crime_code_2,unnamed_0,crime_code_2
chicago,la,Unnamed: 0,unnamed_0,Crime Code 3,crime_code_3,unnamed_0,crime_code_3,unnamed_0,crime_code_3
chicago,la,Unnamed: 0,unnamed_0,Crime Code 4,crime_code_4,unnamed_0,crime_code_4,unnamed_0,crime_code_4
chicago,la,Unnamed: 0,unnamed_0,Address,address,unnamed_0,address,unnamed_0,address
chicago,la,Unnamed: 0,unnamed_0,Cross Street,cross_street,unnamed_0,cross_street,unnamed_0,cross_street | Cross Street of rounded Address.
chicago,la,Unnamed: 0,unnamed_0,Location ,location,unnamed_0,location,unnamed_0,location | Street address of crime incident rounded to the nearest hundred block to maintain anonymity.
chicago,la,ID,id,DR Number,dr_number,id,dr_number,id,dr_number
chicago,la,ID,id,Date Reported,date_reported,id,date_reported,id,date_reported
chicago,la,ID,id,Date Occurred,date_occurred,id,date_occurred,id,date_occurred
chicago,la,ID,id,Time Occurred,time_occurred,id,time_occurred,id,time_occurred
chicago,la,ID,id,Area ID,area_id,id,area_id,id,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
chicago,la,ID,id,Area Name,area_name,id,area_name,id,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
chicago,la,ID,id,Reporting District,reporting_district,id,reporting_district,id,reporting_district
chicago,la,ID,id,Crime Code,crime_code,id,crime_code,id,crime_code
chicago,la,ID,id,Crime Code Description,crime_code_description,id,crime_code_description,id,crime_code_description
chicago,la,ID,id,MO Codes,mo_codes,id,mo_codes,id,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
chicago,la,ID,id,Victim Age,victim_age,id,victim_age,id,victim_age
chicago,la,ID,id,Victim Sex,victim_sex,id,victim_sex,id,victim_sex
chicago,la,ID,id,Victim Descent,victim_descent,id,victim_descent,id,victim_descent
chicago,la,ID,id,Premise Code,premise_code,id,premise_code,id,premise_code
chicago,la,ID,id,Premise Description,premise_description,id,premise_description,id,premise_description
chicago,la,ID,id,Weapon Used Code,weapon_used_code,id,weapon_used_code,id,weapon_used_code
